code_muni,dcl,rcl
3534005,-7995558,20376748
3534104,-501322,17001511
3534203,-661017,33504152
3534302,-5914350,157692096
3534401,973798000,2107028319
3534500,-482423,15186979
3534609,-9623659,74349583
3534708,13495460,344373764
3534757,2747930,62787472
3534807,400589,23574626
3534906,2701546,35817432
3535002,5379988,43327855
3535101,8886233,23898195
3535200,-2757840,22835019
3535309,-1617528,76073932
3535408,9826623,42698599
3535507,11063054,134388292
3535606,-2350434,58454617
3535705,-2540015,25108647
3535804,-797308,76233520
3535903,-1085643,15631597
3536000,6330136,29779124
3536109,387327,30899468
3536208,-11168417,46253824
3536257,277210,13448433
3536307,-6307255,52894219
3536406,-3517995,31050475
3536505,348379444,1221852979
3536570,-1066918,14307768
3536604,3990901,33214677
3536703,-6380523,123816486
3536802,-437711,18836442
3536901,1325853,14895051
3537008,2066625,
3537107,31263430,135737613
3537156,-2858603,18181539
3537206,-4149422,32609515
3537305,75708277,194713140
3537404,-8124055,88747211
3537503,5527604,24111082
3537602,28896300,228037406
3537701,717913,20238379
3537800,-12895141,119280488
3537909,-11410422,68820284
3538006,-42968173,432133111
3538105,-4267517,44120808
3538204,-185546,36254599
3538303,897580,16927689
3538501,-4849681,29791924
3538600,-67969011,71257356
3538709,-7552344,1489690593
3538808,4125607,82684908
3538907,738759,59593344
3539004,-5930010,33042803
3539103,16699477,54877511
3539202,-5842068,72338960
3539301,34469019,241019665
3539400,-4917929,37531432
3539509,2166792,105787374
3539608,-1362009,25243621
3539707,-2726021,17734023
3539806,-93222462,437081998
3539905,2574007,16631648
3540002,-1490313,77777894
3540101,900092,15990002
3540200,31596492,101801754
3540259,673184,15646348
3540309,6541346,20335339
3540408,7972272,21010826
3540507,-1933535,26090975
3540606,10781989,211561547
3540705,-6769508,158896602
3540754,-998402,42184224
3540804,-1030768,57237503
3540853,2235974,11451682
3540903,-8823886,67688433
3541000,-212028721,1319170716
3541059,1419840,19097282
3541109,1287952,14979686
3541208,6982506,40691631
3541307,7045497,96553734
3541406,93491221,572672291
3541505,46802096,
3541604,-10497133,106978418
3541653,-1395237,19432127
3541703,-5290366,44557134
3541802,73613,21099891
3541901,17108476,34587819
3542008,-762728,22703628
3542107,-3547346,30400283
3542206,-2958888,93291389
3542305,229941,16762508
3542404,5654450,60888063
3542503,-2929682,25409799
3542602,-3920774,158919085
3542701,10381072,27379315
3542800,368962,14784930
3542909,-8248580,36257747
3543006,-782190,45246277
3543105,641687,20556900
3543204,-4306332,18485958
3543238,-729980,13708813
3543253,-169772,22094577
3543303,78553414,274192983
3543402,274098303,2311315123
3543501,976163,18594806
3543600,-2094311,29383530
3543709,1916558,30382858
3543808,-1867963,28239068
3543907,163464686,701310271
3544004,72123627,103607860
3544103,52616891,71957137
3544202,1285151,39294409
3544251,36266212,86120479
3544301,-4168564,32812322
3544400,-1520994,15892665
3544509,10018755,20910643
3544608,10621122,22381685
3544707,-508158,12891430
3544806,-1230975,29121493
3544905,-371978,35532674
3545001,4623981,38442637
3545100,1248045,14828786
3545159,-1139096,27237539
3545209,-8271713,354763671
3545308,-8012434,113423612
3545407,950528,29154247
3545506,-1890078,31000945
3545605,-924878,43268552
3545704,-1417919,23890676
3545803,45933606,490096894
3546009,3556366,43329326
3546108,-975212,16647161
3546207,-1863347,21805370
3546256,-62134,14744261
3546306,3676460,72236648
3546405,2193955,153848192
3546504,-3157191,17721212
3546603,-47962528,113207736
3546702,865528,100158326
3546801,-8096730,141883029
3546900,613991,20153716
3547007,-843352,20019722
3547106,-751663,14396400
3547205,-4777457,11913522
3547304,-289015435,941193318
3547403,524384,16644353
3547502,2871710,73955514
3547601,8969463,60920249
3547650,-498696,12190735
3547700,-3891487,47040779
3547809,1307660246,2317327268
3547908,-2157827,23264991
3548005,-3231221,81195948
3548054,-50137,41091720
3548104,-3390525,19692610
3548203,-4406866,25442348
3548302,-2877818,12822494
3548401,-2908124,16051868
3548500,207300098,2309772924
3548609,-3954833,29611775
3548708,1514578995,3310799840
3548807,101262597,1377945565
3548906,155613330,771474079
3549003,644572,12606410
3549102,-22311113,301093834
3549201,642059,12529230
3549250,-926992,13363969
3549300,-1771136,13054241
3549409,9362021,127393562
3549508,9677829,25933975
3549607,-6701362,18614869
3549706,62967306,152039617
3549805,-32444296,1511938984
3549904,-87775721,2280120440
3549953,8901167,39924833
3550001,-2998258,34907637
3550100,-4303730,103634464
3550209,-14613356,77566041
3550308,35443735693,48830405884
3550407,-59726990,124060208
3550506,352271,27900571
3550605,-11676925,241017387
3550704,-35376198,799982084
3550803,-1331245,31331217
3550902,26022696,50522661
3551009,423423724,872567944
3551108,7752819,25755624
3551207,5055871,15158497
3551306,447143,21633965
3551405,-1529964,30513927
3551504,-10978752,114875348
3551603,247070,91132106
3551702,-51153191,414414652
3551801,2763398,38834830
3551900,46282,49542598
3552007,9296995,23651652
3552106,-6913373,100396072
3552205,-65008695,2440880022
3552304,-1897564,35757656
3552403,507183225,625021461
3552502,-37261084,691620691
3552551,-1208041,23453031
3552601,2767422,37930911
3552700,-7060462,41356177
3552809,47750555,674468735
3552908,-376908,35317454
3553005,-96051,33623821
3553104,-1644309,18904664
3553203,-1108711,19179775
3553302,-586632,68106445
3553401,-7366351,72939784
3553500,-7073880,23882179
3553609,-214264,36453925
3553658,-1813164,13761475
3553708,44397208,159066370
3553807,-9181876,69010428
3553856,-1557534,23624400
3553906,2533570,20770739
3553955,-6716358,57575043
3554003,41183260,299054292
3554102,175069172,934564240
3554201,1102003,18382247
3554300,4610119,68784503
3554409,2163163,25803457
3554508,11878709,141139776
3554607,-497276,18680603
3554656,-1632539,11481291
3554706,3987157,24980790
3554755,-23660,11853666
3554805,29993409,112420840
3554904,-729714,19460886
3554953,5900410,19372140
3555000,435010,160243182
3555109,-4827281,44040985
3555208,5893690,14037271
3555307,5069402,14812239
3555356,-188089,24808938
3555406,-4923706,296034228
3555505,-1180203,18663710
3555604,8744310,34986734
3555703,-750404,11749845
3555802,152632,22256827
3555901,-1139534,13186344
3556008,1806157,43722723
3556107,657249,32639495
3556206,448837397,495680750
3556305,3233714,82852966
3556354,-1622799,22163490
3556404,-3293624,106622632
3556453,-32765968,152657335
3556503,443123,223622301
3556602,-1526595,27856006
3556701,67184594,434695763
3556800,-2000049,50629962
3556909,-3563199,29945120
3556958,-375880,11442256
3557006,-57824112,308353220
3557105,3394122,269815946
3557154,-4240666,19022664
3557204,2671464,36711251
3557303,4379743,35620098
4100103,3266125,19762513
4100202,579908,20043234
4100301,1110908,20700989
4100400,57930118,158111470
4100459,3908390,16205912
4100509,1180272,54371118
4100608,-407209,36455828
4100707,-1225971,30106134
4100806,1808564,40609746
4100905,-2714627,19572531
4101002,5159890,48873547
4101051,-325816,16026159
4101101,22258168,61027689
4101150,273281,15935358
4101200,6153080,49438607
4101309,-2880944,21380153
4101408,10067546,331649246
4101507,-20701507,263338642
4101606,-12194249,76493720
4101655,-2281826,16494158
4101705,11928734,41464911
4101804,-1100736346,802654044
4101853,-1974353,13812635
4101903,2770754,42870752
4102000,1011643,97558567
4102109,5318611,64655154
4102208,-2196579,18041910
4102307,-9967324,47165025
4102406,6209820,75062766
4102505,1943957,31539306
4102604,-3945760,30694212
4102703,-1953407,15010149
4102752,-1101787,15417465
4102802,9932536,38105929
4102901,900903,53031886
4103008,-3003284,21782766
4103024,-808060,16457582
4103040,-2962357,24044819
4103057,1986269,27435423
4103107,-3622725,32629606
4103156,-1277195,18758972
4103206,4006292,21762749
4103222,-708022,19681595
4103305,4606616,21255128
4103354,-3075736,20926783
4103370,688373,20629355
4103404,-1720451,14261428
4103453,-504659,61741060
4103479,677294,16856566
4103503,-4132939,23053296
4103602,6637250,56824791
4103701,23599153,225374332
4103800,1758993,24400799
4103909,7482997,42537780
4103958,173847,20330280
4104006,-10336581,117006772
4104055,-1223136,18380207
4104105,-674818,24891501
4104204,-33082717,269276140
4104253,6210745,72748999
4104303,-6751150,273364149
4104402,3310173,42145518
4104428,-29873317,55434960
4104451,7103546,30242152
4104501,-4389501,56237014
4104600,-3158242,48767054
4104659,5841380,78234669
4104709,-6011693,37326400
4104808,-29049035,787818873
4104907,-20482040,198484568
4105003,-4298002,28657668
4105102,646376,32777907
4105201,5985613,41271016
4105300,-3755544,43031736
4105409,-5670694,75756682
4105508,-36468181,238257183
4105607,-194948,37071556
4105706,4235537,47110242
4105805,-104502729,397936816
4105904,-6778730,71046058
4106001,-1093371,24385586
4106100,-219092,15009532
4106209,-3891295,44895935
4106308,299989,58057183
4106407,-15526992,118055500
4106456,1001430,27212478
4106506,-596138,65666262
4106555,-1349190,16214192
4106571,-2001878,20969399
4106605,6022955,59926830
4106704,2611756,18168888
4106803,-1684140,52413393
4106852,-3588334,15308488
4106902,-448706372,7151065211
4107009,1621366,36228480
4107108,-2762733,22580795
4107124,-925483,14950333
4107157,-2465062,21335561
4107207,4105883,116249987
4107256,-3892216,27512045
4107306,-1015184,18610558
4107405,-2564392,22533931
4107504,12866643,39889914
4107520,-791249,14262834
4107538,-8190513,35527930
4107546,148930,19457161
4107553,-1289012,17891044
4107603,3670271,46815218
4107652,5246169,226166302
4107702,3833146,19985130
4107736,-1564245,25470572
4107751,-2371142,22344646
4107801,-539590,22031060
4107850,-2060994,21332740
4107900,-2103418,24415897
4108007,16204257,29362593
4108106,-42313,14063118
4108205,-6539533,25401454
4108304,53123761,902373862
4108320,-5447023,24210823
4108403,-44430418,266266398
4108452,1191156,19435695
4108502,7005643,31483574
4108551,-492554,13851954
4108601,21895378,77375729
4108650,-2314556,21936049
4108700,5356064,18701489
4108809,-16637040,105142659
4108908,5502975,20944542
4108957,-3151593,21640137
4109005,-2820942,17903576
4109104,-1143414,13858299
4109203,-3962339,21363159
4109302,-7142204,46108944
4109401,6754259,388895653
4109500,-2413383,23352455
4109609,49690755,148019188
4109658,-1084951,24189024
4109708,3050290,66123826
4109757,-1043254,19192305
4109807,-23548580,177889766
4109906,1656971,30664494
4110003,4990777,22276225
4110052,343857,12980164
4110078,-3511354,28179223
4110102,-317208,69071268
4110201,-217099,32158226
4110300,-1715892,13774617
4110409,359310,20548590
4110508,-1632721,41626933
4110607,-11945769,43495450
4110656,-454310,15907056
4110706,-3077285,129477914
4110805,2370918,37388135
4110904,1991810,17334047
4110953,-112253339,107696464
4111001,-699769,19405058
4111100,-3271772,20251001
4111209,-2733044,36965313
4111258,3339462,51549765
4111308,1862607,14611362
4111407,2664897,32906028
4111506,4655315,81805432
4111555,2211325,23663617
4111605,-1048740,14871810
4111704,-558219,18768131
4111803,-4925229,97710323
4111902,224851,42985131
4112009,5274707,106139849
4112108,-18442377,54354223
4112207,-1031515,20713324
4112306,1955108,18048107
4112405,-1891558,28131584
4112504,-6471659,31464650
4112603,1439924,13632843
4112702,-609630,29711948
4112751,-1646886,27355558
4112801,-2563106,35581845
4112900,-3629760,15621317
4112959,-1535620,26291000
4113007,-1714061,28114467
4113106,7603209,17301749
4113205,3344793,121984282
4113254,-246877,18112400
4113304,13075548,75368996
4113403,1984081,18258063
4113429,-4029049,14995506
4113452,1390405,20686586
4113502,-15798181,54778061
4113601,-1567871,20338392
4113700,287330549,1658322660
4113734,143509,30157101
4113759,739868,16855309
4113809,-744513,18519522
4113908,7535388,38406807
4114005,-3708037,47063765
4114104,-506883,57814342
4114203,-2474924,92919848
4114302,9626282,62894221
4114351,-187015,14260141
4114401,6817007,68924200
4114500,-1958388,35278306
4114609,-33974379,186445257
4114708,-1692166,18631602
4114807,-3736048,95196382
4114906,-2061317,29803891
4115002,-2866451,22772708
4115101,1335059,29757459
4115200,74614216,1336627622
4115309,-2137291,24232865
4115358,-4497064,31842095
4115408,-6268746,49407904
4115457,1529783,21558333
4115507,2769459,16868615
4115606,-8235530,65734947
4115705,-17801570,129625995
4115739,672696,18387448
4115754,-7066792,29894398
4115804,6645230,130698802
4115853,-2347801,32225208
4115903,10465233,13840974
4116000,-501288,13529769
4116059,724321,52244141
4116109,1299095,33447286
4116208,-11756268,46563345
4116307,667484,20342168
4116406,2820334,14463359
4116505,-215258,12490222
4116604,825327,22270125
4116703,-1686418,42698302
4116802,-3104884,24203601
4116901,1232371,65702604
4116950,-1203074,19833367
4117008,3681782,23992035
4117057,-1315426,32627551
4117107,8736789,39206451
4117206,3237351,20309380
4117214,-3403943,15492409
4117222,-3898119,32717274
4117255,1277451,37992548
4117271,-2861537,24919819
4117297,-3688123,15330233
4117305,-16835351,77513124
4117404,-1371442,15672489
4117453,-5765687,23263890
4117503,-8211132,76449579
4117602,-11293204,114265161
4117701,29599085,99174628
4117800,12882079,36098625
4117909,-22352808,117322257
4118006,-4690193,33088606
4118105,3354161,30026283
4118204,-151701784,489018445
4118303,3234146,13671450
4118402,42175648,213747036
4118451,-27658485,40863279
4118501,-1810970,281894764
4118600,-5247585,19257545
4118709,4339197,21281950
4118808,12695106,40437948
4118857,-781116,24966192
4118907,160720,35554158
4119004,-553520,20044677
4119103,1310987,40339617
4119152,-72732675,344888584
4119202,-2228819,19531794
4119251,1056423,13237888
4119301,-1258281,81719920
4119400,-12647175,69858583
4119509,-24333155,207454037
4119608,-2055350,79893916
4119657,-1209484,15261681
4119707,-4081146,17060413
4119806,-1983308,37619800
4119905,351830695,766407209
4119954,-29221314,99996937
4120002,20246090,36003542
4120101,-2869731,18172609
4120150,341196,19932684
4120200,-653268,20500770
4120309,-3379429,17325890
4120333,-3093821,16743518
4120358,-1553780,24145241
4120408,-2210555,16671450
4120507,-5400323,33172251
4120606,-4921698,109590023
4120655,-445209,22242663
4120705,-6718189,23606649
4120804,-911759,86599811
4120853,-6686220,22095971
4120903,-540046,75456019
4121000,-941313,33991958
4121109,-1603164,22134259
4121208,674886,44072838
4121257,-2590641,16336570
4121307,-3471950,14442057
4121356,-3773205,16691435
4121406,-13437097,48689247
4121505,-3018276,37708276
4121604,-3037370,25132893
4121703,-2873601,61018763
4121752,14362731,27994728
4121802,-6752578,39103322
4121901,-2418092,27912776
4122008,-4176763,37828744
4122107,596134,13971355
4122156,-2587517,42031941
4122172,-5513492,16014106
4122206,42146048,89077945
4122305,-5990500,80078930
4122404,12653175,169951486
4122503,4657664,34084646
4122602,-324061,27280097
4122651,-881922,17966925
4122701,-2500741,27911533
4122800,-3014217,19017376
4122909,-75665,16948291
4123006,-531468,39886184
4123105,-1197039,14443044
4123204,1891025,16895399
4123303,1235399,24617562
4123402,-23482323,30973459
4123501,-107844894,177430233
4123600,2574895,12981926
4123709,2201692,27279134
4123808,-1745730,40149545
4123824,-1601892,16751907
4123857,1432850,28802494
4123907,16874699,31377758
4123956,-764542,16623275
4124004,-590683,15327759
4124020,3630700,37798873
4124053,-38612565,82711331
4124103,-1618485,94809657
4124301,-4398883,15059719
4124400,-1375201,49722509
4124509,4460580,23791060
4124608,-2103902,23214645
4124707,-3333554,28332580
4124806,3934803,39172086
4124905,-4795492,17520545
4125001,-1524886,31976689
4125100,-2195973,35261822
4125209,200820,43068858
4125308,-3122738,25925146
4125357,-2066116,30193499
4125407,-2307997,20748655
4125456,785697,15567098
4125506,-274302911,946800494
4125555,-6420780,15594362
4125605,-11939658,107675605
4125704,-11108962,115332002
4125753,-3290649,20581399
4125803,205988,29262184
4125902,-2516703,16995454
4126009,2777824,22248034
4126108,-1519163,21780041
4126207,2373429,20490182
4126256,-32223943,192790370
4126272,-29980816,53108839
4126306,-7883682,49460102
4126355,-1704981,25410953
4126405,-3348917,27208899
4126504,-8003806,57523625
4126603,241096,53246605
4126652,292114,17403843
4126678,-8331637,35359223
4126702,-101298,16654663
4126801,2914762,49274506
4126900,-287057,19724946
4127007,-1078393,34422337
4127106,-43441666,196927613
4127205,-7521455,56820677
4127304,-1702546,48431008
4127403,-7007973,62740390
4127502,-6299263,80904330
4127601,2996934,43783167
4127700,-29800510,420310866
4127809,1495841,24991273
4127858,6237128,39640578
4127882,-10091746,20596138
4127908,-9247262,29730020
4127957,-2389179,30595412
4127965,2184231,44395411
4128005,-2826352,76454244
4128104,-24433137,334240329
4128203,-42950979,145582750
4128401,6412924,26166687
4128500,39070,45587547
4128534,-4058089,28408133
4128559,-792281,24313934
4128609,557206,27156589
4128625,1159286,22887100
4128633,8137930,15761004
4128658,-1018925,19613442
4128708,-752624,24585255
4128807,-1257763,20187914
4200051,-1794791,19114630
4200101,-6927897,58590611
4200200,-4651273,29059624
4200309,-956777,18574100
4200408,-11087753,32317683
4200507,-2829117,17573663
4200556,-855405,15090867
4200606,-772849,18812789
4200705,-4955738,24118359
4200754,-2645496,15369471
4200804,-2243487,19881011
4200903,-1108774,18440768
4201000,1100712,24708709
4201109,-1916535,15049798
4201208,-2044617,35053366
4201257,-1388880,39339477
4201273,-2864024,20955171
4201307,-13955605,126943712
4201406,-4478916,140373439
4201505,-1011636,21459575
4201604,-2210379,19555163
4201653,-1755871,16020751
4201703,-2794202,20185563
4201802,-2027265,14670021
4201901,-512915,20367569
4201950,-234562,32305007
4202008,-165917344,734248242
4202057,-3643291,40703116
4202073,-1724464,35861368
4202081,-1705602,14841825
4202099,-2874373,12480928
4202107,-705042,92645179
4202131,4747002,20694409
4202156,-1802096,13540446
4202206,-1834983,26770262
4202305,8237265,184303521
4202404,342480039,1309263480
4202438,-4487687,16059814
4202453,-5390565,117687521
4202503,-3384974,17943848
4202537,-2327292,14567507
4202578,-2192199,13287641
4202602,-2039910,23111594
4202701,-2681605,20024356
4202800,-2526599,83141897
4202859,-2347630,18593321
4202875,-3555284,14647843
4202909,3952727,372114096
4203006,10409088,186024436
4203105,-895300,20577134
4203154,2744475,16985035
4203204,-17853805,183431541
4203253,-4236404,19595695
4203303,-4258247,44728102
4203402,-2318182,22838400
4203501,-5920413,27655891
4203600,-16545566,128499301
4203709,-3452512,28373527
4203808,-12633614,136510262
4203907,-12560887,79438608
4203956,-8924012,71659899
4204004,-8515423,34147014
4204103,-6155329,19706433
4204152,-2121743,15940791
4204178,-2245759,14635697
4204194,-2821360,
4204202,41818604,688166212
4204251,-1971417,55527485
4204301,-57862800,254511380
4204350,-4643048,24046578
4204400,-8596296,31453424
4204459,-924238,13109239
4204509,-388462,46063773
4204558,5589017,44551866
4204608,199776090,685195305
4204707,-4756219,33563153
4204756,-1996548,12763438
4204806,-36402897,101694130
4204905,-2238223,23681159
4205001,944079,44027709
4205100,-1383848,15528899
4205159,-4142383,15167824
4205175,-1581493,14281487
4205191,-2150867,14063110
4205209,-3446368,17941038
4205308,-3644956,39769832
4205357,-1278111,13489205
4205407,826276617,1660908533
4205431,-3910512,13826097
4205456,-9902865,75752485
4205506,-7297327,103322430
4205555,-2007699,13810850
4205605,-3770550,15832738
4205704,-8941624,76156954
4205803,-9427520,63997665
4205902,-40293459,204212675
4206009,-4530099,67146849
4206108,3226808,21545612
4206207,964905,28344603
4206306,-7283779,61138332
4206405,-2644163,32371677
4206504,-12964732,132420147
4206603,-1842807,18826835
4206652,-7662119,24049967
4206702,-5886669,59994062
4206751,-4632244,13172566
4206801,-5262173,17535103
4206900,-2347034,51834448
4207007,73834621,158025315
4207106,1604514,48792575
4207205,2567136,25725340
4207304,-11509779,133923176
4207403,-3012439,19477475
4207502,15114465,200553470
4207577,-2351116,18166571
4207601,-2732448,18542136
4207650,-7754237,28891357
4207684,-2408922,25023862
4207700,-3682015,31819875
4207759,-1860204,16558862
4207809,-4002770,30316882
4207858,-2133891,12747801
4207908,-620294,33876427
4208005,-6619887,41014007
4208104,3380713,60137217
4208203,-166721661,1270115022
4208302,-36452543,223870527
4208401,-7931465,59769473
4208450,-26151844,104308167
4208500,5249340,62798982
4208609,-3670060,20641954
4208708,-2939067,29605740
4208807,3053945,59801330
4208906,26712336,691171172
4208955,-1453472,13306187
4209003,-59348930,142465190
4209102,421038250,1966464148
4209151,-128739,17611035
4209177,-1000295,12681720
4209201,-4734372,14877616
4209300,29768629,514525757
4209409,-4490826,99742060
4209458,-1090764,12667466
4209508,-123755,20401917
4209607,762948,43460874
4209706,-1106460,30343103
4209805,-1397600,15427204
4209854,-3916093,18389848
4209904,-1551732,31445009
4210001,-8922940,38931806
4210035,-1903101,22615915
4210050,-3569001,14353744
4210100,58314526,145058248
4210209,-3349600,13484214
4210308,3455092,23502765
4210407,660235,22791851
4210506,-5072395,73433512
4210555,-3193851,15219677
4210605,-4425381,51821122
4210704,-1936586,14396642
4210803,-236792,23446466
4210852,-3838108,14199657
4210902,-1366860,17430670
4211009,-5664072,33727049
4211058,-3464540,27877414
4211108,1417692,23595749
4211207,-3104386,56154639
4211256,-3703322,17771937
4211306,-10486462,267795539
4211405,-234576,19710306
4211454,-3562339,19244545
4211504,-3661626,43718643
4211603,-12452590,49734179
4211652,-3075993,16176134
4211702,-5189222,71067662
4211751,10471655,60646380
4211801,-2768767,22476603
4211850,-2220569,14237438
4211876,-2968523,13380146
4211892,-1156576,12750919
4211900,-54892144,470692366
4212007,-1513551,24675396
4212056,-235207,14801318
4212106,-16059846,42056031
4212205,5284299,49599914
4212239,-3163794,16485820
4212254,2430473,26941459
4212270,-4787622,20084332
4212304,938310,22081730
4212403,-1611832,15358196
4212502,-6108835,94542426
4212601,-3073353,14741001
4212650,13005,19007013
4212700,-3880729,18792694
4212809,-13801764,94413402
4212908,-12737900,62823176
4213005,-16127125,19296106
4213104,-6219956,34431397
4213153,-1500542,14183282
4213203,-18201003,125076619
4213302,-1280583,17260162
4213351,-4211839,15866615
4213401,-2126345,31056553
4213500,-29080555,84958195
4213609,-19391882,80084778
4213708,-4883298,41609084
4213807,1616240,22596208
4213906,-2803711,14549950
4214003,-2358863,53355158
4214102,-2726179,11968380
4214151,-5279904,14929700
4214201,-4856583,32113848
4214300,-3519730,16873188
4214409,-2417544,27477269
4214508,-1292523,19974640
4214607,-1770634,22830498
4214706,-3956687,30155231
4214805,17943729,262270778
4214904,-1726322,18293033
4215000,13935664,128128717
4215059,-441238,12449501
4215075,-2080755,17399215
4215109,-2027500,29069748
4215208,-1276161,16458014
4215307,-2037558,25193061
4215356,-2427470,15512540
4215406,-29111627,21965634
4215455,-1060204,27395391
4215505,-1567053,45204520
4215554,-2948723,13695193
4215604,-235534,13536420
4215653,-3138347,22876859
4215679,-4414735,21206650
4215687,-1967596,13019115
4215695,-2384928,12468881
4215703,1929609,66219846
4215752,-2829637,14015912
4215802,-29840827,273657428
4215901,-2731232,13581554
4216008,-2820665,32239916
4216057,-15613250,22599488
4216107,-1811153,26430215
4216206,-13839526,237207045
4216255,-4077614,23725043
4216305,-297437,83141966
4216354,-2586916,15795697
4216404,-3260131,22471561
4216503,-17746438,58742847
4216602,-37430874,608171813
4216701,-7157909,42655028
4216800,-5596418,21195179
4216909,-6344206,74091723
4217006,-3174571,41299484
4217105,-1197347,13376825
4217154,-2333427,11794579
4217204,-7146893,107165270
4217253,-4710816,18638490
4217303,-5224145,28646074
4217402,-3811800,51454515
4217501,-5594764,57665919
4217550,-4604408,15905927
4217600,-3049631,37955394
4217709,-4343337,71999670
4217758,-2842898,14641772
4217808,-3050777,53762050
4217907,-3096449,32998260
4217956,-2535733,12801533
4218004,3271094,125315202
4218103,930741,17952656
4218202,-8563461,145217069
4218251,4843346,25262188
4218301,-5739568,72393747
4218350,-782336,26516764
4218400,-2161073,20244282
4218509,-5072616,36099172
4218608,-1935567,23885317
4218707,18567722,249496054
4218756,-2847908,20420708
4218806,-7531003,36889488
4218855,-3024727,14977960
4218905,-1716966,29141819
4218954,-1007076,12906016
4219002,-6650316,68562689
4219101,-3919313,18337212
4219150,-1929746,14485604
4219176,-9091706,26489036
4219200,-441215,24640799
4219309,-49002240,180037003
4219358,-2829272,17476102
4219408,-4178748,16731957
4219507,-7141638,116695758
4219606,-2242699,19623442
4219705,2102895,82329528
4219853,-2246844,18459042
4220000,-10224024,43252736
4300034,-5846022,26919814
4300059,-470353,19960624
4300109,-1456759,53090925
4300208,-5504666,24148822
4300307,-1790972,17690958
4300406,-29296736,194594921
4300455,-2590962,16543270
4300471,-2923669,14850731
4300505,-10135221,44907314
4300554,-1151762,13157898
4300570,-7326620,17112353
4300604,22481847,314960568
4300638,2377420,18119113
4300646,-1448582,21053051
4300661,-2434004,14147236
4300703,-1276667,22228411
4300802,-3875214,44684749
4300851,-2856346,17977975
4300877,2877389,23255967
4300901,1124776,47397317
4301008,-7507564,68432301
4301057,-5613987,51453309
4301073,-3332519,13233370
4301107,4084930,39524481
4301206,-4979640,32022008
4301305,4836317,54744023
4301404,-1258642,29299127
4301503,-3969915,24721336
4301552,-964475,14655857
4301602,39180732,281215486
4301636,-3633157,41303556
4301651,-1332556,23264410
4301701,-4344154,21549510
4301750,-669862,20353267
4301800,-1641698,21743404
4301859,-1601420,13891560
4301875,-316820,20699328
4301909,-2347449,30749518
4301958,-25951786,18354359
4302006,-718378,27344630
4302055,8795,13348379
4302105,7654553,408187128
4302154,-655716,14388773
4302204,-2192574,23062031
4302220,-5435163,20119561
4302238,-1814940,18916909
4302253,-2985998,18342559
4302303,7656805,37896156
4302352,445911,51199648
4302378,-734276,12781447
4302402,11591122,30470418
4302451,-930564,22598594
4302501,-2267652,26289126
4302584,-2615228,14335143
4302600,-882168,15131590
4302659,-3653740,19442047
4302709,7627201,51357259
4302808,2946655,87477851
4302907,-1911856,36328183
4303004,8543058,203948452
4303103,72689532,364551971
4303202,-1407135,16378008
4303301,-2359648,18249564
4303400,2238935,16659287
4303509,-5048431,148328460
4303558,-1526988,16533209
4303608,-2292805,27688246
4303673,-2041264,18230472
4303707,-1696104,19152550
4303806,-4232262,22272143
4303905,14203212,253042578
4304002,-1671328,18717830
4304101,895928,16802815
4304200,10795014,77445331
4304309,-1437770,24639485
4304358,-286253,63863199
4304408,-5522770,150878344
4304507,-3753906,127989791
4304606,317801134,1403484531
4304614,-4261981,14710351
4304622,-2734223,15877822
4304630,-22902793,213830963
4304655,-3413164,22830947
4304663,-7570911,59625456
4304671,-5291808,20232369
4304689,1417188,27587542
4304697,-2342608,19017257
4304705,-13920748,188056941
4304713,-2159677,22199174
4304804,3042523,113506328
4304853,-1355134,10846877
4304903,-197218,30041680
4304952,-22812149,16337370
4305009,-3326458,27914427
4305108,286651777,1612700371
4305116,-1844636,14604859
4305124,-3521382,18731142
4305132,-483989,15140353
4305157,40233,17136985
4305173,-3495189,30349350
4305207,0,36271276
4305306,-850666,32546824
4305355,59815918,102013065
4305371,-1239872,12998324
4305405,-1367086,19345138
4305439,-3857145,20715545
4305447,-2669722,16503874
4305454,19848813,65324377
4305504,-1791794,17728409
4305587,-1565977,16197714
4305603,132881,19228129
4305702,-2875689,28737402
4305801,1899721,29729770
4305835,-1941272,12217891
4305850,-2232028,16314447
4305871,-3067628,15853416
4305900,597390,27594648
4305934,-2793295,12137718
4305959,-3200277,19061671
4305975,-3082015,19018473
4306007,-5082205,38345629
4306056,-1663868,24810537
4306072,-611299,13655255
4306106,55229161,154214105
4306130,-2575598,13423840
4306205,-504758,32270335
4306304,-317337,15597588
4306320,-3398014,16392278
4306353,-1272724,13374584
4306379,-3720480,16087003
4306403,-7557543,92394660
4306429,-893009,15635444
4306452,-1220315,16632457
4306502,-2686099,39128525
4306551,-154511,13523201
4306601,-9472182,107642768
4306700,132974,13877458
4306734,-1756691,21332048
4306759,-677182,12455142
4306767,-24719286,119287759
4306809,642652,72600599
4306908,5267876,67228639
4306924,-1973928,12791933
4306932,-2373749,30385884
4306957,-2555796,18346976
4306973,-1608086,17277445
4307005,-42002379,268706852
4307054,164977,20423087
4307104,-3756856,24964427
4307203,-2430236,18579663
4307302,-125915,20889873
4307401,-3726671,19882439
4307450,0,15742252
4307500,4233672,48230788
4307559,-1671561,22723800
4307609,-3973354,129000959
4307708,-20891383,273685900
4307807,2347656,112833178
4307815,-1552014,20848378
4307831,-551519,17865783
4307864,-1139890,15887972
4307906,-3328390,205547511
