codigo,exist_edu,exist_cult,exist_patr,exist_saude,exist_assist,exist_seg_al,exist_dir_mulh,exist_cri_adol,atv_edu,atv_cult,atv_patri,atv_saude,atv_assist,atv_seg_al,atv_dir_mulh,atv_cri_adol,delib_edu,delib_cult,delib_pres_patri,delib_saude,delib_seg_al,delib_cri_adol,consult_sau,consult_seg_al,consult_cri_adol,consult_educ,consult_cult,consult_patri,norm_edu,norm_cult,norm_patri,norm_sau,norm_seg_ali,norm_cri_adol,fisc_edu,fisc_cult,fisc_patri,fisc_sau,fisc_seg_ali,fisc_cri_adol,d_atv_edu,d_atv_cult,d_atv_patri,d_atv_saude,d_atv_assist,d_atv_seg_al,d_atv_dir_mulh,d_atv_cri_adol,soma_exist_cons,soma_atv_cons,soma_delib_cons,soma_consult_cons,soma_norm_cons,soma_fisc_cons,eq1_exist,eq1_atv,eq1_delib,eq1_consult,eq1_norm,eq1_fisc,grau_part,municipio,estado,_merge
5107602,1,1,0,1,1,0,1,1,8,12,0,12,12,0,8,12,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,6,6,3,3,3,3,4.75,4.75,3.5,3.5,3.5,3.5,3.8,Prefeitura Municipal de Rondonópolis - MT,MT,matched (3)
5107701,1,0,0,1,1,1,0,1,12,0,0,12,12,6,0,6,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,5,5,3,2,1,1,4.125,4.125,3.5,2.6666667,1.8333334,1.8333334,3.1916666,,,master only (1)
5107743,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.625,1.625,1,1,1,1,1.15,Prefeitura Municipal de Santa Cruz do Xingu - MT,MT,matched (3)
5107750,0,0,0,1,1,0,0,1,0,0,0,5,6,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,0,2.875,2.875,2.6666667,1,1,1,2.1666667,Prefeitura Municipal de Salto do Céu - MT,MT,matched (3)
5107768,0,1,0,1,1,0,0,1,0,0,0,14,9,0,0,12,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,3,1,3,2.875,2.875,3.5,3.5,1.8333334,3.5,3.1666667,Prefeitura Municipal de Santa Rita do Trivelato - MT,MT,matched (3)
5107776,1,0,0,1,0,0,0,1,11,0,0,7,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,3,3,3,0,0,3,2.875,2.875,3.5,1,1,3.5,2.8,Prefeitura Municipal de Santa Terezinha - MT,MT,matched (3)
5107792,1,0,0,1,1,0,0,0,0,0,0,5,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,2,0,2.25,2.25,2.6666667,2.6666667,2.6666667,1,2.3833334,Prefeitura Municipal de Santo Antônio do Leste - MT,MT,matched (3)
5107800,0,0,0,1,1,0,0,1,0,0,0,12,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,1,1,2,1,2.875,2.875,1.8333334,1.8333334,2.6666667,1.8333334,2.175,Prefeitura Municipal de Santo Antônio do Leverger - MT,MT,matched (3)
5107859,1,1,1,1,1,1,0,1,5,1,2,9,8,0,0,8,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,6,6,4,2,1,2,4.75,4.75,4.3333335,2.6666667,1.8333334,2.6666667,3.7916667,Prefeitura Municipal de São Félix do Araguaia - MT,MT,matched (3)
5107875,1,1,0,1,1,0,0,1,6,2,0,12,12,0,0,12,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,4,3,3,4.125,4.125,4.3333335,4.3333335,3.5,3.5,4.0999999,Prefeitura Municipal de Sapezal - MT,MT,matched (3)
5107883,1,0,0,1,1,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,0,0,0,2,2.875,2.875,1,1,1,2.6666667,1.6333333,Prefeitura Municipal de Serra Nova Dourada - MT,MT,matched (3)
5107909,1,1,0,1,1,1,1,1,16,12,0,12,22,2,7,16,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,7,7,3,2,0,2,5.375,5.375,3.5,2.6666667,1,2.6666667,3.4916668,Prefeitura Municipal de Sinop - MT,MT,matched (3)
5107925,1,1,1,1,1,0,1,1,8,0,0,25,13,0,12,12,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,5,5,5,4,0,5,4.125,4.125,5.1666665,4.3333335,1,5.1666665,4.3666668,Prefeitura Municipal de Sorriso - MT,MT,matched (3)
5107941,1,1,0,1,1,1,0,1,4,0,0,14,4,12,0,12,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,5,5,3,3,0,1,4.125,4.125,3.5,3.5,1,1.8333334,3.1916666,Prefeitura Municipal de Tabaporã - MT,MT,matched (3)
5107958,1,1,0,1,1,0,1,1,11,6,0,12,9,0,0,11,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,3,2,4,4.125,4.125,4.3333335,3.5,2.6666667,4.3333335,4.0083332,Prefeitura Municipal de Tangará da Serra - MT,MT,matched (3)
5108006,1,0,0,1,1,0,1,0,6,0,0,12,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,4,4,2,1,1,1,3.5,3.5,2.6666667,1.8333334,1.8333334,1.8333334,2.5916667,Prefeitura Municipal de Tapurah - MT,MT,matched (3)
5108055,1,1,0,1,1,1,0,1,0,3,0,12,10,12,0,6,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,5,5,3,4,3,2,4.125,4.125,3.5,4.3333335,3.5,2.6666667,3.6500001,Prefeitura Municipal de Terra Nova do Norte - MT,MT,matched (3)
5108105,0,1,1,1,1,0,0,1,0,2,2,11,8,0,0,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,5,5,3,1,1,3,4.125,4.125,3.5,1.8333334,1.8333334,3.5,3.2833333,Prefeitura Municipal de Tesouro - MT,MT,matched (3)
5108204,1,1,0,1,1,0,0,1,10,0,0,5,7,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,,,master only (1)
5108303,1,1,0,1,1,0,0,1,2,0,0,14,6,0,0,4,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,3,1,1,3.5,3.5,3.5,3.5,1.8333334,1.8333334,3.1333334,Prefeitura Municipal de União do Sul - MT,MT,matched (3)
5108352,1,0,0,1,1,0,0,1,0,0,0,10,4,0,0,6,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,2,0,3,2.875,2.875,3.5,2.6666667,1,3.5,2.9833333,Prefeitura Municipal de Vale de São Domingos - MT,MT,matched (3)
5108402,1,1,0,1,1,1,1,1,15,0,0,12,25,0,12,12,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,5,5,2,5,3,3,4.125,4.125,2.6666667,5.1666665,3.5,3.5,3.4749999,Prefeitura Municipal de Várzea Grande - MT,MT,matched (3)
5108501,1,1,0,1,1,0,0,1,10,0,0,9,12,0,0,12,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,4,1,4,3.5,3.5,3.5,4.3333335,1.8333334,4.3333335,3.5,Prefeitura Municipal de Vera - MT,MT,matched (3)
5108600,1,0,0,1,1,0,0,1,12,0,0,16,10,0,0,15,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,1,3,3.5,3.5,3.5,2.6666667,1.8333334,3.5,3.2249999,Prefeitura Municipal de Vila Rica - MT,MT,matched (3)
5108808,1,0,0,1,1,0,0,1,8,0,0,12,6,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,1,1,1,1,3.5,3.5,1.8333334,1.8333334,1.8333334,1.8333334,2.2333333,Prefeitura Municipal de Nova Guarita - MT,MT,matched (3)
5108857,1,1,0,1,1,0,1,1,4,4,0,12,14,0,0,12,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,4,3,4,4.125,4.125,4.3333335,4.3333335,3.5,4.3333335,4.1916666,Prefeitura Municipal de Nova Marilândia - MT,MT,matched (3)
5108907,1,1,0,1,1,1,1,1,3,3,0,10,6,3,1,2,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,7,7,3,4,2,5,5.375,5.375,3.5,4.3333335,2.6666667,5.1666665,4.1333332,Prefeitura Municipal de Nova Maringá - MT,MT,matched (3)
5108956,1,1,0,1,1,0,1,1,11,9,0,14,9,0,2,13,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,6,6,4,3,3,3,4.75,4.75,4.3333335,3.5,3.5,3.5,4.1583333,Prefeitura Municipal de Nova Monte Verde - MT,MT,matched (3)
5200050,1,0,0,1,1,0,0,1,4,0,0,13,12,0,0,8,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Abadia de Goiás - GO,GO,matched (3)
5200100,0,0,0,1,1,0,0,1,0,0,0,12,11,0,0,12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Abadiânia - GO,GO,matched (3)
5200134,1,0,0,1,1,0,0,1,12,0,0,20,6,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Acreúna - GO,GO,matched (3)
5200159,1,0,0,1,1,0,0,1,6,0,0,12,6,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,1,2,3.5,3.5,2.6666667,2.6666667,1.8333334,2.6666667,2.7750001,Prefeitura Municipal de Adelândia - GO,GO,matched (3)
5200175,1,0,0,1,1,0,0,1,0,0,0,12,4,0,0,4,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,1,3,1,3,2.875,2.875,1.8333334,3.5,1.8333334,3.5,2.45,Prefeitura Municipal de Água Fria de Goiás - GO,GO,matched (3)
5200209,1,0,0,1,1,0,0,1,2,0,0,15,6,0,0,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Água Limpa - GO,GO,matched (3)
5200258,1,1,0,1,1,1,1,1,44,0,0,15,12,0,0,12,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,5,5,3,4,3.5,3.5,5.1666665,5.1666665,3.5,4.3333335,4.4916668,Prefeitura Municipal de Águas Lindas de Goiás - GO,GO,matched (3)
5200308,0,0,0,1,1,0,1,1,0,0,0,12,12,0,0,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,1,1,2,2.875,2.875,2.6666667,1.8333334,1.8333334,2.6666667,2.5333333,Prefeitura Municipal de Alexânia - GO,GO,matched (3)
5200506,1,0,0,1,1,1,0,1,0,0,0,15,7,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,3,2,3,4,3,3,2.875,2.25,3.5,4.3333335,3.5,3.5,3.3666668,Prefeitura Municipal de Aloândia - GO,GO,matched (3)
5200555,1,1,0,1,1,0,0,1,4,0,0,12,12,0,0,12,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,4,2,2,3.5,3.5,3.5,4.3333335,2.6666667,2.6666667,3.4083333,Prefeitura Municipal de Alto Horizonte - GO,GO,matched (3)
5200605,1,1,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,4,4,4,3,3,3,3.5,3.5,4.3333335,3.5,3.5,3.5,3.8583333,Prefeitura Municipal de Alto Paraíso de Goiás - GO,GO,matched (3)
5200803,1,1,0,1,1,0,0,1,12,3,0,3,6,0,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,5,5,3,2,2,2,4.125,4.125,3.5,2.6666667,2.6666667,2.6666667,3.375,Prefeitura Municipal de Alvorada do Norte - GO,GO,matched (3)
5200829,1,1,0,1,1,0,0,1,2,0,0,12,4,0,0,2,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,4,3,3.5,3.5,4.3333335,4.3333335,4.3333335,3.5,4.041667,Prefeitura Municipal de Amaralina - GO,GO,matched (3)
5200852,1,0,0,1,1,0,0,0,1,0,0,12,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,1,1,2,2.875,2.875,2.6666667,1.8333334,1.8333334,2.6666667,2.5333333,Prefeitura Municipal de Americano do Brasil - GO,GO,matched (3)
5200902,1,0,0,1,1,0,0,1,2,0,0,12,6,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,2,1,0,1,3.5,3.5,2.6666667,1.8333334,1,1.8333334,2.5,Prefeitura Municipal de Amorinópolis - GO,GO,matched (3)
5201108,1,1,1,1,1,1,1,1,48,12,6,11,24,0,12,12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,7,7,6,5,4,4,5.375,5.375,6,5.1666665,4.3333335,4.3333335,5.3916669,Prefeitura Municipal de Anápolis - GO,GO,matched (3)
5201207,1,0,0,1,1,0,0,1,6,0,0,12,12,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,1,0,3,3.5,3.5,2.6666667,1.8333334,1,3.5,2.6833334,Prefeitura Municipal de Anhanguera - GO,GO,matched (3)
5201306,1,1,0,1,1,0,1,1,2,0,0,12,11,0,6,10,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,5,5,4,3,3,3,4.125,4.125,4.3333335,3.5,3.5,3.5,4.0083332,Prefeitura Municipal de Anicuns - GO,GO,matched (3)
5201405,1,1,1,1,1,1,1,1,4,12,8,12,15,12,12,48,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8,8,6,5,5,5,6,6,6,5.1666665,5.1666665,5.1666665,5.7249999,Prefeitura Municipal de Aparecida de Goiânia - GO,GO,matched (3)
5201454,1,0,0,1,1,1,0,1,12,0,0,6,12,0,0,12,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,4,3,3.5,3.5,4.3333335,4.3333335,4.3333335,3.5,4.041667,Prefeitura Municipal de Aparecida do Rio Doce - GO,GO,matched (3)
5201504,1,1,0,1,1,0,0,1,24,0,0,12,8,0,0,15,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,2,3,3.5,3.5,4.3333335,4.3333335,2.6666667,3.5,3.8583333,Prefeitura Municipal de Aporé - GO,GO,matched (3)
5201603,1,0,0,1,1,0,0,1,2,0,0,7,8,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,1,2,3.5,3.5,2.6666667,2.6666667,1.8333334,2.6666667,2.7750001,Prefeitura Municipal de Araçu - GO,GO,matched (3)
5201702,1,1,0,1,1,0,0,1,4,6,0,12,5,0,0,3,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,5,5,4,2,1,2,4.125,4.125,4.3333335,2.6666667,1.8333334,2.6666667,3.6416667,Prefeitura Municipal de Aragarças - GO,GO,matched (3)
5201801,0,0,0,1,1,0,0,1,0,0,0,12,6,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,1,0,0,1,2.875,2.875,1.8333334,1,1,1.8333334,1.9,Prefeitura Municipal de Aragoiânia - GO,GO,matched (3)
5202155,1,1,0,1,1,0,0,1,6,0,0,13,14,0,0,9,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,3,4,3.5,3.5,4.3333335,4.3333335,3.5,4.3333335,4.041667,Prefeitura Municipal de Araguapaz - GO,GO,matched (3)
5202353,1,0,0,1,1,0,0,1,6,0,0,2,4,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Arenópolis - GO,GO,matched (3)
5202502,1,0,0,1,1,0,0,1,8,0,0,12,15,0,0,2,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Aruanã - GO,GO,matched (3)
5202601,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,2,3,3.5,3.5,2.6666667,2.6666667,2.6666667,3.5,2.9583335,Prefeitura Municipal de Aurilândia - GO,GO,matched (3)
5202809,1,0,0,1,1,0,0,1,6,0,0,12,9,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,3,3,3,3,3.5,2.875,3.5,3.5,3.5,3.5,3.425,Prefeitura Municipal de Avelinópolis - GO,GO,matched (3)
5203104,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,2,3.5,3.5,3.5,1.8333334,1.8333334,2.6666667,3.0416667,Prefeitura Municipal de Baliza - GO,GO,matched (3)
5203203,1,1,0,1,1,1,0,1,10,0,0,12,14,0,0,9,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,5,3,3,3.5,3.5,4.3333335,5.1666665,3.5,3.5,4.0416665,Prefeitura Municipal de Barro Alto - GO,GO,matched (3)
5203302,1,1,0,1,1,1,0,1,0,0,0,12,7,0,0,8,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,3,3,4,4,4,4,2.875,2.875,4.3333335,4.3333335,4.3333335,4.3333335,3.9833333,Prefeitura Municipal de Bela Vista de Goiás - GO,GO,matched (3)
5203401,1,0,0,1,1,0,0,1,0,0,0,12,6,0,0,7,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,3,1,1,1,2.875,2.875,3.5,1.8333334,1.8333334,1.8333334,2.8,Prefeitura Municipal de Bom Jardim de Goiás - GO,GO,matched (3)
5203500,1,0,0,1,1,0,0,1,2,0,0,12,9,0,0,12,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Bom Jesus de Goiás - GO,GO,matched (3)
5203559,1,1,0,1,1,0,0,1,0,2,0,12,8,0,0,4,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,4,3,4,4,3.5,3.5,4.3333335,3.5,4.3333335,4.3333335,4.041667,Prefeitura Municipal de Bonfinópolis - GO,GO,matched (3)
5203575,1,0,0,1,1,0,0,1,4,0,0,4,4,0,0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,1,1,1,3.5,3.5,3.5,1.8333334,1.8333334,1.8333334,2.95,Prefeitura Municipal de Bonópolis - GO,GO,matched (3)
5203609,0,0,0,1,1,0,0,1,0,0,0,14,16,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de Brazabrantes - GO,GO,matched (3)
5203807,1,0,0,1,1,1,1,1,6,0,0,11,12,8,2,12,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,6,6,3,2,1,1,4.75,4.75,3.5,2.6666667,1.8333334,1.8333334,3.3416667,,,master only (1)
5203906,1,1,1,1,1,1,0,1,2,0,0,4,12,0,0,12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,4,4,5,6,5,5,3.5,3.5,5.1666665,6,5.1666665,5.1666665,4.8583331,Prefeitura Municipal de Buriti Alegre - GO,GO,matched (3)
5203939,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,3,1,3,0,0,3.5,2.875,1.8333334,3.5,1,1,2.1583333,Prefeitura Municipal de Buriti de Goiás - GO,GO,matched (3)
5203962,0,0,0,1,1,0,0,1,0,0,0,12,4,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,1,1,1,2,2.875,2.875,1.8333334,1.8333334,1.8333334,2.6666667,2.175,Prefeitura Municipal de Buritinópolis - GO,GO,matched (3)
5204003,1,0,0,1,1,0,0,1,0,0,0,13,15,0,0,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,3,3,3,2.875,2.875,3.5,3.5,3.5,3.5,3.3499999,Prefeitura Municipal de Cabeceiras - GO,GO,matched (3)
5204102,1,0,0,1,1,1,1,1,6,0,0,12,6,0,3,6,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,2,4,3,3,4.125,4.125,2.6666667,4.3333335,3.5,3.5,3.3833334,Prefeitura Municipal de Cachoeira Alta - GO,GO,matched (3)
5204201,1,1,0,1,1,0,0,1,0,0,0,12,6,0,0,5,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,3,3,2,3,1,2,2.875,2.875,2.6666667,3.5,1.8333334,2.6666667,2.7166667,Prefeitura Municipal de Cachoeira de Goiás - GO,GO,matched (3)
5204250,1,0,0,1,1,1,0,1,4,0,0,12,7,0,0,4,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,4,3,3,3.5,3.5,3.5,4.3333335,3.5,3.5,3.5916667,Prefeitura Municipal de Cachoeira Dourada - GO,GO,matched (3)
5204300,1,1,0,1,1,1,0,1,24,0,0,14,8,0,0,6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,3,1,2,3.5,3.5,1.8333334,3.5,1.8333334,2.6666667,2.5083334,Prefeitura Municipal de Caçu - GO,GO,matched (3)
5204409,1,0,0,1,1,0,0,1,3,0,0,8,6,0,0,15,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Caiapônia - GO,GO,matched (3)
5204508,1,1,0,1,1,0,0,1,12,8,0,12,12,0,0,24,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,3,3,2,4,4.125,4.125,3.5,3.5,2.6666667,4.3333335,3.6500001,Prefeitura Municipal de Caldas Novas - GO,GO,matched (3)
