municipio,codigo,receita_corrente,divida_consolidada,pessoal_encargos,cap_pag_div,eq1_cap_pag_div
Prefeitura Municipal de Porto União - SC,4213609,94021995.69,1920745,48009020.28,.04174355,2.8942497
Prefeitura Municipal de Pouso Redondo - SC,4213708,47049954.69,1063222,21465494.21,.041557334,2.8942437
Prefeitura Municipal de Praia Grande - SC,4213807,25107107.92,1594898,11817417.58,.12001017,2.8968143
Prefeitura Municipal de Presidente Castello Branco - SC,4213906,15302659.97,0,7532110.27,0,2.8928819
Prefeitura Municipal de Presidente Getúlio - SC,4214003,59329573.97,0,28103454.01,0,2.8928819
Prefeitura Municipal de Presidente Nereu - SC,4214102,14093134.79,941225,7013484.73,.13294795,2.8972383
Prefeitura Municipal de Princesa - SC,4214151,52443788.09,0,7162556.18,0,2.8928819
Prefeitura Municipal de Quilombo - SC,4214201,36180763.8,0,14896692.85,0,2.8928819
Prefeitura Municipal de Rancho Queimado - SC,4214300,19458309.66,0,9418372.5,0,2.8928819
Prefeitura Municipal de Rio das Antas - SC,4214409,31451206.52,0,15298372.14,0,2.8928819
Prefeitura Municipal de Rio do Campo - SC,4214508,23417342.56,819552,13842732.23,.085596383,2.8956866
Prefeitura Municipal de Rio do Oeste - SC,4214607,25946080.49,0,11889102.86,0,2.8928819
Prefeitura Municipal de Rio dos Cedros - SC,4214706,33864363.25,1306474,15311368.16,.070418492,2.8951893
Prefeitura Municipal de Rio do Sul - SC,4214805,301459390.55,29619590,114909710.43,.15877588,2.8980844
Prefeitura Municipal de Rio Fortuna - SC,4214904,21150884.29,1063959,9283218.220000001,.089651912,2.8958194
Prefeitura Municipal de Rio Negrinho - SC,4215000,145906691.29,17636848,77030153.34999999,.25606468,2.9012723
Prefeitura Municipal de Rio Rufino - SC,4215059,14528652.24,915770,6890905.1,.11990054,2.8968108
Prefeitura Municipal de Riqueza - SC,4215075,19969106.84,0,9128236.1,0,2.8928819
Prefeitura Municipal de Rodeio - SC,4215109,32835154.05,63119,16368048.49,.0038330355,2.8930075
Prefeitura Municipal de Romelândia - SC,4215208,18964700.53,1023215,8481979.5,.097609676,2.8960803
Prefeitura Municipal de Salete - SC,4215307,29190583.24,0,14048795.25,0,2.8928819
Prefeitura Municipal de Saltinho - SC,4215356,18173129.7,0,7604835.68,0,2.8928819
Prefeitura Municipal de Salto Veloso - SC,4215406,26767069.24,0,12092486.94,0,2.8928819
Prefeitura Municipal de Sangão - SC,4215455,31295324.33,0,13957336.86,0,2.8928819
Prefeitura Municipal de Santa Cecília - SC,4215505,9281324.26,3470742,25776390.29,-.21041092,2.8859875
Prefeitura Municipal de Santa Helena - SC,4215554,16228824.28,62275,7188030.13,.0068882224,2.8931077
Prefeitura Municipal de Santa Rosa de Lima - SC,4215604,15949028.41,0,7084647.09,0,2.8928819
Prefeitura Municipal de Santa Rosa do Sul - SC,4215653,24520945.91,0,12547433.8,0,2.8928819
Prefeitura Municipal de Santa Terezinha - SC,4215679,23866090.52,0,11592276.17,0,2.8928819
Prefeitura Municipal de Santa Terezinha do Progresso - SC,4215687,15230205.13,0,6328409.29,0,2.8928819
Prefeitura Municipal de Santiago do Sul - SC,4215695,13558900.03,0,6284895.53,0,2.8928819
Prefeitura Municipal de Santo Amaro da Imperatriz - SC,4215703,75677246.77,0,40086236.11,0,2.8928819
Prefeitura Municipal de São Bernardino - SC,4215752,16349160.44,0,6706719.84,0,2.8928819
Prefeitura Municipal de São Bento do Sul - SC,4215802,308816842.03,10346940,166143332.05,.072521798,2.8952582
Prefeitura Municipal de São Bonifácio - SC,4215901,15337997.57,8960,6558877.56,.0010206035,2.8929155
Prefeitura Municipal de São Carlos - SC,4216008,36771195.85,803049,16319749.15,.039266121,2.8941686
Prefeitura Municipal de São Cristovão do Sul - SC,4216057,0,650033,0,,
Prefeitura Municipal de São Domingos - SC,4216107,30297516.74,2048620,12068213.13,.11238059,2.8965642
Prefeitura Municipal de São Francisco do Sul - SC,4216206,266173638.48,21799013,117479700.27,.14660324,2.8976855
Prefeitura Municipal de São João do Oeste - SC,4216255,28050639.59,0,10474871.1,0,2.8928819
Prefeitura Municipal de São João Batista - SC,4216305,93227844.97,0,47139057.75,0,2.8928819
Prefeitura Municipal de São João do Itaperiú - SC,4216354,18299060.79,53316,8389501.460000001,.0053802594,2.8930583
Prefeitura Municipal de São João do Sul - SC,4216404,25163890.77,438456,11641880.54,.032425355,2.8939445
Prefeitura Municipal de São Joaquim - SC,4216503,66401676.43,3435151,31492545.67,.098402649,2.8961062
Prefeitura Municipal de São José - SC,4216602,675570962.62,78263996,318811422.66,.21937464,2.9000702
Prefeitura Municipal de São José do Cedro - SC,4216701,47193533.62,655038,20000088.23,.024088085,2.8936713
Prefeitura Municipal de São José do Cerrito - SC,4216800,23744305.43,0,9517870.859999999,0,2.8928819
Prefeitura Municipal de São Lourenço do Oeste - SC,4216909,81741105.04000001,2464917,37163913.71,.055295475,2.8946939
Prefeitura Municipal de São Ludgero - SC,4217006,46352645.51,3948153,20893663.38,.15507898,2.8979633
Prefeitura Municipal de São Martinho - SC,4217105,15612419.97,165000,7383337.26,.020050837,2.893539
Prefeitura Municipal de São Miguel da Boa Vista - SC,4217154,14263437,191484,6492245.54,.024640238,2.8936894
Prefeitura Municipal de São Miguel do Oeste - SC,4217204,117351164.43,3514007,58106034.37,.05931301,2.8948255
Prefeitura Municipal de São Pedro de Alcântara - SC,4217253,21365629.97,581821,10017368.3,.051269613,2.8945618
Prefeitura Municipal de Saudades - SC,4217303,32700826.46,1299997,12289250.43,.063689202,2.8949687
Prefeitura Municipal de Schroeder - SC,4217402,57115200.29,1845812,28553172.48,.064624682,2.8949995
Prefeitura Municipal de Seara - SC,4217501,65803914.02,2635750,27209729.24,.068293966,2.8951197
Prefeitura Municipal de Serra Alta - SC,4217550,1431279,0,7254360.95,0,2.8928819
Prefeitura Municipal de Siderópolis - SC,4217600,49148810.05,3002715,21521441.39,.10868625,2.8964431
Prefeitura Municipal de Sombrio - SC,4217709,78218459.45,0,37871446.65,0,2.8928819
Prefeitura Municipal de Sul Brasil - SC,4217758,16944426.38,0,6392400.59,0,2.8928819
Prefeitura Municipal de Taió - SC,4217808,60920652.97,967256,28084969.28,.029457465,2.8938472
Prefeitura Municipal de Tangará - SC,4217907,37561604.59,0,17271972.86,0,2.8928819
Prefeitura Municipal de Tigrinhos - SC,4217956,15056864.52,0,6853805.91,0,2.8928819
Prefeitura Municipal de Tijucas - SC,4218004,140090225.3,14822637,70709614.84,.21364236,2.8998823
Prefeitura Municipal de Timbé do Sul - SC,4218103,17952656.86,1738755,9619650.880000001,.2086588,2.899719
Prefeitura Municipal de Timbó - SC,4218202,163070320.86,0,80799233.81999999,0,2.8928819
Prefeitura Municipal de Timbó Grande - SC,4218251,29818395.1,11062775,14753514.28,.73434204,2.9169438
Prefeitura Municipal de Três Barras - SC,4218301,81082461.11,0,35418719.16,0,2.8928819
Prefeitura Municipal de Treviso - SC,4218350,4944288.26,0,15430334.54,0,2.8928819
Prefeitura Municipal de Treze de Maio - SC,4218400,23017131.04,0,9196289.67,0,2.8928819
Prefeitura Municipal de Treze Tílias - SC,4218509,38342278.02,300774,17458462.03,.014402253,2.8933539
Prefeitura Municipal de Trombudo Central - SC,4218608,27187964.33,538889,12521273.96,.036742371,2.8940859
Prefeitura Municipal de Tubarão - SC,4218707,269906527.48,46167557,137141043.07,.34773764,2.9042761
Prefeitura Municipal de Tunápolis - SC,4218756,21729711.33,50943,9476142.119999999,.0041574012,2.8930182
Prefeitura Municipal de Turvo - SC,4218806,41558925.97,0,16998929.98,0,2.8928819
Prefeitura Municipal de União do Oeste - SC,4218855,17553792.6,0,7435884.18,0,2.8928819
Prefeitura Municipal de Urubici - SC,4218905,32504638.3,2804302,16128943.83,.17124783,2.8984931
Prefeitura Municipal de Urupema - SC,4218954,15126382.4,45395,6800275.68,.0054521281,2.8930607
Prefeitura Municipal de Urussanga - SC,4219002,76133644.73999999,0,36811671.23,0,2.8928819
Prefeitura Municipal de Vargeão - SC,4219101,21148528.19,130572,8461377.1,.010291672,2.8932192
Prefeitura Municipal de Vargem - SC,4219150,16740801.17,0,7727350.84,0,2.8928819
Prefeitura Municipal de Vargem Bonita - SC,4219176,31012550.19,0,12420239.63,0,2.8928819
Prefeitura Municipal de Vidal Ramos - SC,4219200,28290438.65,0,12845719.9,0,2.8928819
Prefeitura Municipal de Videira - SC,4219309,207901738.11,3931544,94529452.91,.034678176,2.8940182
Prefeitura Municipal de Vitor Meireles - SC,4219358,19866788.25,0,8396986.91,0,2.8928819
Prefeitura Municipal de Witmarsum - SC,4219408,19177303.14,2059,8895078.27,.00020024848,2.8928885
Prefeitura Municipal de Xanxerê - SC,4219507,129199396.22,5428899,62317624.89,.08117158,2.8955417
Prefeitura Municipal de Xavantina - SC,4219606,23331089.03,0,8991435.51,0,2.8928819
Prefeitura Municipal de Xaxim - SC,4219705,91662996.58,6884985,44357505.18,.14554304,2.897651
Prefeitura Municipal de Zortéa - SC,4219853,19156656.15,0,8824661.57,0,2.8928819
Prefeitura Municipal de Balneário Rincão - SC,4220000,46047166.89,1454712,18867409.97,.05352189,2.8946357
Prefeitura Municipal de Aceguá - RS,4300034,31132611.19,0,15186269.23,0,2.8928819
Prefeitura Municipal de Água Santa - RS,4300059,25225540.1,0,12225325.33,0,2.8928819
Prefeitura Municipal de Agudo - RS,4300109,61027768.32,0,32767297.36,0,2.8928819
Prefeitura Municipal de Ajuricaba - RS,4300208,27741386.66,0,13069662.44,0,2.8928819
Prefeitura Municipal de Alecrim - RS,4300307,23169349.44,0,11601864.29,0,2.8928819
Prefeitura Municipal de Alegrete - RS,4300406,227406693.57,16663308,134211459.29,.1788,2.8987405
Prefeitura Municipal de Alegria - RS,4300455,21324284.37,0,11418866.25,0,2.8928819
Prefeitura Municipal de Almirante Tamandaré do Sul - RS,4300471,17577243.33,0,7043896.14,0,2.8928819
Prefeitura Municipal de Alpestre - RS,4300505,50598191.96,0,17520717.03,0,2.8928819
Prefeitura Municipal de Alto Alegre - RS,4300554,15487604.93,0,7374385.17,0,2.8928819
Prefeitura Municipal de Alto Feliz - RS,4300570,20372552.92,0,7627411.57,0,2.8928819
Prefeitura Municipal de Alvorada - RS,4300604,354039224.54,58722248,211248642.69,.41124734,2.906357
Prefeitura Municipal de Amaral Ferrador - RS,4300638,20729602.53,2431465,10494504.56,.23756148,2.900666
Prefeitura Municipal de Ametista do Sul - RS,4300646,27903980.76,0,13409472.09,0,2.8928819
Prefeitura Municipal de André da Rocha - RS,4300661,14862301.62,0,5177012.42,0,2.8928819
Prefeitura Municipal de Anta Gorda - RS,4300703,26476674.84,0,12939730.65,0,2.8928819
Prefeitura Municipal de Antônio Prado - RS,4300802,53090537.24,0,23538773.73,0,2.8928819
Prefeitura Municipal de Arambaré - RS,4300851,20772620.36,56187,10979669.88,.0057374947,2.89307
Prefeitura Municipal de Araricá - RS,4300877,25651396.98,0,13460765.56,0,2.8928819
Prefeitura Municipal de Aratiba - RS,4300901,56896692.02,0,23257455.11,0,2.8928819
Prefeitura Municipal de Arroio do Meio - RS,4301008,77904237.84999999,0,32070082.51,0,2.8928819
Prefeitura Municipal de Arroio do Sal - RS,4301057,57845863.48,0,32428335.11,0,2.8928819
Prefeitura Municipal de Arroio do Padre - RS,4301073,15337687.02,0,7207844.52,0,2.8928819
Prefeitura Municipal de Arroio dos Ratos - RS,4301107,44333132.09,5965258,20314316.26,.24835771,2.9010198
Prefeitura Municipal de Arroio do Tigre - RS,4301206,36611030.84,846275,18683381.92,.04720502,2.8944287
Prefeitura Municipal de Arroio Grande - RS,4301305,64536416.6,0,33625119.42,0,2.8928819
Prefeitura Municipal de Arvorezinha - RS,4301404,34244631.61,0,16045768.59,0,2.8928819
Prefeitura Municipal de Augusto Pestana - RS,4301503,28598503.51,0,12886306.24,0,2.8928819
Prefeitura Municipal de Áurea - RS,4301552,17049561.75,0,7582377.27,0,2.8928819
Prefeitura Municipal de Bagé - RS,4301602,359120210.38,39369978,253079291.3,.37127155,2.9050472
Prefeitura Municipal de Balneário Pinhal - RS,4301636,52301334.73,0,27051116.96,0,2.8928819
Prefeitura Municipal de Barão - RS,4301651,27227121.21,0,11221037.15,0,2.8928819
Prefeitura Municipal de Barão de Cotegipe - RS,4301701,23699928.67,0,9476111.77,0,2.8928819
Prefeitura Municipal de Barão do Triunfo - RS,4301750,24881292.15,1458161,11060702.48,.10550643,2.8963389
Prefeitura Municipal de Barracão - RS,4301800,24510369.48,0,11019868.78,0,2.8928819
Prefeitura Municipal de Barra do Guarita - RS,4301859,17365981.36,0,7864658.02,0,2.8928819
Prefeitura Municipal de Barra do Quaraí - RS,4301875,23677019.51,0,11675548.25,0,2.8928819
Prefeitura Municipal de Barra do Ribeiro - RS,4301909,39282891.49,8337,22007752.22,.00048260103,2.8928978
Prefeitura Municipal de Barra do Rio Azul - RS,4301925,14200407.69,0,6016351.37,0,2.8928819
Prefeitura Municipal de Barra Funda - RS,4301958,20077204.42,0,9677535.539999999,0,2.8928819
Prefeitura Municipal de Barros Cassal - RS,4302006,33941439.09,0,18599495.84,0,2.8928819
Prefeitura Municipal de Benjamin Constant do Sul - RS,4302055,14547501.33,0,5696014.04,0,2.8928819
Prefeitura Municipal de Bento Gonçalves - RS,4302105,459114703.32,40660589,246239657.41,.19100684,2.8991406
Prefeitura Municipal de Boa Vista das Missões - RS,4302154,18543741.72,0,8705306.82,0,2.8928819
Prefeitura Municipal de Boa Vista do Buricá - RS,4302204,29267603.34,0,15021513.02,0,2.8928819
