code_muni,edu,saude,assit_des_soc,turismo,cultura,habitacao,meio_ambiente,transporte,des_urbano,san_bas,gest_agua,res_solid,soma,eq1
3146909,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147006,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147105,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147204,0,1,0,1,0,0,0,0,0,1,0,0,3,2.25
3147303,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3147402,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147501,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147600,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147709,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3147808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3147907,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3147956,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3148004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3148103,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3148202,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3148301,0,1,0,1,0,0,1,0,0,0,0,0,3,2.25
3148400,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3148509,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3148608,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3148707,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3148756,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3148806,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3148905,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149002,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149101,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149150,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149200,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3149309,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149408,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149507,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149606,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3149705,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149804,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
3149903,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3149952,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3150000,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150109,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150158,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150208,0,1,0,1,1,0,0,0,0,0,0,0,3,2.25
3150307,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3150406,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150505,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150539,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3150570,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3150604,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3150703,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3150802,0,1,0,1,1,0,0,0,1,0,0,0,4,2.6666667
3150901,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3151008,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3151107,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3151206,0,1,0,1,1,0,1,1,0,0,0,0,5,3.0833333
3151305,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3151404,0,1,0,0,0,0,0,0,1,0,0,1,3,2.25
3151503,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3151602,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3151701,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
3151800,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3151909,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3152006,0,1,0,0,0,0,0,0,1,0,1,1,4,2.6666667
3152105,0,1,0,1,0,0,1,0,1,1,0,0,5,3.0833333
3152131,0,1,0,0,0,0,1,1,0,0,0,0,3,2.25
3152170,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3152204,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3152303,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3152402,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3152501,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3152600,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3152709,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3152808,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3152907,0,1,0,1,0,0,0,0,1,0,0,0,3,2.25
3153004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3153103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3153202,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3153301,0,1,0,1,0,0,0,0,1,1,0,1,5,3.0833333
3153400,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3153509,0,1,0,1,0,0,0,0,0,0,0,1,3,2.25
3153608,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3153707,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3153806,0,1,0,0,0,0,0,0,0,1,0,1,3,2.25
3153905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3154002,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3154101,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3154150,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3154200,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3154309,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3154408,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3154457,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3154507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3154606,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3154705,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3154804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3154903,0,1,0,1,0,0,0,0,0,0,1,1,4,2.6666667
3155009,1,1,0,1,0,0,1,0,1,1,0,1,7,3.9166667
3155108,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3155207,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3155306,0,1,0,0,0,0,0,0,0,1,0,1,3,2.25
3155405,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3155504,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3155603,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3155702,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3155801,0,1,0,0,0,0,0,0,0,0,1,0,2,1.8333334
3155900,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156007,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156106,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156205,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3156304,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3156403,1,1,1,0,0,0,1,0,0,1,0,1,6,3.5
3156452,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3156502,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156601,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156700,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3156809,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3156908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3157005,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3157104,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157203,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157252,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157278,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3157302,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157336,0,1,0,0,0,0,1,0,0,0,1,1,4,2.6666667
3157377,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157401,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3157500,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157609,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3157658,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3157708,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
3157807,0,0,0,0,1,0,1,0,0,0,0,1,3,2.25
3157906,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3158003,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158102,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158201,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158300,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158409,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158508,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3158607,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3158706,0,1,0,1,0,0,0,0,1,0,0,0,3,2.25
3158805,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158904,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3158953,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3159001,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
3159100,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3159209,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
3159308,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3159357,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3159407,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3159506,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3159605,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3159704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3159803,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3159902,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3160009,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3160108,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3160207,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3160306,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3160405,0,1,0,0,0,0,0,0,0,1,0,1,3,2.25
3160454,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3160504,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3160603,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3160702,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3160801,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3160900,0,1,0,0,0,0,0,0,1,1,0,0,3,2.25
3160959,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3161007,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3161056,1,1,0,0,1,1,1,0,1,1,1,1,9,4.75
3161106,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3161205,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3161304,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3161403,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3161502,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3161601,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3161650,0,1,1,0,0,0,0,0,1,0,0,0,3,2.25
3161700,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3161809,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3161908,0,1,0,1,1,0,0,0,0,0,0,0,3,2.25
3162005,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162104,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162203,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162252,0,1,0,0,0,0,0,0,1,0,0,1,3,2.25
3162302,0,1,0,0,0,0,1,0,1,1,0,1,5,3.0833333
3162401,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3162450,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162500,0,1,0,0,0,1,1,0,0,1,0,1,5,3.0833333
3162559,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162575,1,1,0,0,1,1,1,0,1,1,1,1,9,4.75
3162609,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3162658,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3162708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3162807,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162906,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162922,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3162948,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3162955,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3163003,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3163102,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3163201,0,1,0,0,0,0,0,0,0,1,0,1,3,2.25
3163300,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3163409,0,1,0,1,1,0,0,0,0,0,0,0,3,2.25
3163508,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3163607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3163706,0,1,0,0,0,0,1,0,1,1,0,1,5,3.0833333
3163805,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3163904,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3164001,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3164100,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3164209,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3164308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3164407,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3164431,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3164472,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3164506,0,1,0,0,0,1,0,0,0,0,0,0,2,1.8333334
3164605,1,1,0,0,0,1,0,0,0,1,0,1,5,3.0833333
3164704,0,1,0,0,0,0,1,0,1,0,0,0,3,2.25
3164803,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3164902,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3165008,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3165107,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3165206,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3165305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3165404,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3165503,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3165537,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3165552,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3165560,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3165578,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3165602,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3165701,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3165800,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3165909,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3166006,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3166105,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3166204,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3166303,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
3166402,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3166501,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3166600,0,1,0,0,0,0,0,0,1,0,0,1,3,2.25
3166709,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3166808,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3166907,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3166956,1,1,1,1,1,1,1,1,1,1,1,1,12,6
3167004,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3167103,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3167202,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167301,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167400,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167509,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167608,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167707,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3167806,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3167905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3168002,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3168051,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3168101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3168200,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3168309,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3168408,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3168507,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3168606,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3168705,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3168804,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3168903,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169000,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3169059,1,1,0,0,0,0,0,0,0,0,0,1,3,2.25
3169109,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169208,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169307,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3169356,0,1,0,0,0,0,0,0,1,0,1,1,4,2.6666667
3169406,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169505,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169604,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3169703,0,1,0,1,1,0,1,0,0,1,0,1,6,3.5
3169802,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3169901,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170008,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170057,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3170107,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3170206,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170305,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3170404,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170438,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170479,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170503,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170529,0,1,1,0,0,0,1,0,0,0,0,0,3,2.25
3170578,0,1,0,0,0,0,0,1,0,0,0,0,2,1.8333334
3170602,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170651,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170701,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170750,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3170800,0,1,0,0,0,0,1,1,0,0,0,0,3,2.25
3170909,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3171006,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3171030,1,1,1,1,1,1,1,1,1,1,1,1,12,6
3171071,0,1,0,1,0,0,0,0,1,0,0,0,3,2.25
3171105,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
3171154,0,1,1,0,0,0,0,0,1,1,0,1,5,3.0833333
3171204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3171303,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3171402,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3171501,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3171600,0,1,0,0,0,0,0,0,1,1,0,0,3,2.25
3171709,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3171808,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3171907,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3172004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172202,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3200102,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3200136,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3200169,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3200201,0,0,0,0,1,0,1,0,0,0,0,0,2,1.8333334
3200300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200359,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3200409,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
3200508,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3200607,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3200706,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3200805,0,1,0,0,0,0,1,0,0,0,1,1,4,2.6666667
3200904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3201001,0,1,0,0,0,0,0,0,0,0,1,1,3,2.25
3201100,0,1,0,1,1,0,1,0,0,0,0,0,4,2.6666667
3201159,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3201209,0,1,0,1,0,0,0,0,0,0,0,1,3,2.25
3201308,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3201407,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3201506,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
3201605,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3201704,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3201803,0,0,0,1,1,0,1,0,0,0,0,1,4,2.6666667
3201902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3202009,0,0,0,1,1,0,0,0,0,0,0,0,2,1.8333334
3202108,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3202207,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3202256,0,1,0,0,0,0,1,0,0,1,0,0,3,2.25
3202306,0,1,0,1,1,0,1,0,0,1,0,0,5,3.0833333
3202405,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3202454,0,0,0,1,1,0,1,0,0,0,0,0,3,2.25
3202504,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3202553,0,1,0,1,1,0,1,0,0,0,0,0,4,2.6666667
3202603,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3202652,0,0,0,1,1,0,0,0,0,0,0,0,2,1.8333334
3202702,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3202801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3202900,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3203007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3203056,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3203106,0,1,0,1,1,0,1,0,0,0,0,0,4,2.6666667
3203130,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3203163,0,1,0,0,0,0,1,0,0,0,1,1,4,2.6666667
3203205,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203304,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203320,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203346,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203353,0,1,0,0,0,0,0,0,0,1,0,1,3,2.25
3203403,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203502,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203601,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3203700,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3203809,0,1,0,1,0,0,0,0,0,0,0,0,2,1.8333334
3203908,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204005,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3204054,0,1,1,0,0,1,0,0,0,0,0,0,3,2.25
3204104,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204203,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3204252,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204302,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204351,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204401,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204500,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3204559,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3204609,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3204658,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3204708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3204807,0,0,0,1,1,0,1,0,0,0,0,0,3,2.25
3204906,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3204955,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3205002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205010,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205036,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205069,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205101,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3205150,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3205176,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3205200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300159,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
3300209,0,1,0,0,0,0,1,0,0,0,1,1,4,2.6666667
3300225,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3300233,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3300258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300308,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3300407,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3300456,0,1,0,0,1,0,0,0,0,0,0,1,3,2.25
3300506,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
